ИД,ДЕФОЛТ60 (Прогноз),Скоринговый балл
8320,1,0.53963745
8321,1,0.8142262
8322,0,0.08897182
8323,1,0.32206038
8324,0,0.09923991
8325,1,0.6162585
8326,1,0.28806376
8327,1,0.65229917
8328,0,0.027864935
8329,0,0.14147261
8330,0,0.09960423
8331,0,0.07138927
8332,1,0.3056087
8333,1,0.7019106
8334,1,0.40717867
8335,1,0.35357744
8336,1,0.27328804
8340,1,0.21630578
8341,1,0.2723775
8342,0,0.0072822114
8343,1,0.90164137
8344,1,0.73954976
8345,1,0.30233172
8346,1,0.18150187
8347,0,0.15594353
8348,0,0.027334608
8349,0,0.015828468
8350,1,0.19155851
8351,1,0.6884553
8352,0,0.05978388
8353,1,0.6085257
8354,1,0.45680973
8355,0,0.068082646
8356,1,0.26195765
8357,1,0.18077216
8358,1,0.6351345
8359,0,0.07845856
8360,1,0.3411942
8361,0,0.13590837
8362,1,0.7633412
8363,1,0.69131297
8364,1,0.18487072
8365,1,0.47654054
8366,1,0.25242347
8368,1,0.46872446
8369,0,0.043197148
8370,1,0.54723626
8371,1,0.30179742
8372,0,0.12623204
8373,0,0.067252316
8374,1,0.3884925
8375,1,0.6908352
8376,0,0.04545122
8377,0,0.072828725
8378,1,0.37556192
8379,1,0.8590763
8380,0,0.14820129
8381,1,0.3170439
8382,1,0.47434902
8383,0,0.007534694
8384,1,0.25743216
8385,1,0.19720502
8386,1,0.45758432
8387,0,0.022299208
8388,1,0.22855479
8391,0,0.040331606
8392,1,0.3892935
8393,0,0.15985781
8394,0,0.047201235
8395,1,0.52104765
8396,1,0.19812523
8397,0,0.016747043
8398,1,0.28369775
8399,0,0.06567558
8400,0,0.090365075
8401,0,0.17229915
8402,1,0.5447651
8403,1,0.24492158
8404,0,0.12731135
8407,0,0.05814436
8408,1,0.6916303
8409,0,0.17383072
8410,1,0.6058568
8411,1,0.31859177
8412,0,0.060083084
8453,1,0.65453476
8454,0,0.043217786
8455,0,0.13160405
8456,0,0.037509695
8457,0,0.07204699
8458,0,0.010545408
8459,0,0.05324926
8460,1,0.53643626
8461,0,0.005695847
8463,0,0.046326417
8464,1,0.28728688
8465,1,0.4355567
8466,0,0.1557694
8468,0,0.110574625
8469,1,0.7892272
8471,1,0.58605844
8473,1,0.6337607
8474,1,0.25877586
8475,0,0.0381909
8476,0,0.03724229
8478,1,0.6823132
8479,0,0.14069255
8480,1,0.48729286
8481,0,0.0150595885
8482,0,0.028635481
8483,0,0.11384174
8484,0,0.07618698
8485,1,0.4976825
8486,0,0.039351966
8487,0,0.07783661
8488,1,0.37221137
8489,1,0.41490898
8490,0,0.09551183
8491,0,0.0017250716
8492,1,0.23353076
8493,0,0.013510168
8494,1,0.192611
8495,0,0.073410444
8496,0,0.16307339
8497,1,0.37660012
8498,0,0.12674196
8499,1,0.3865435
8500,1,0.62859565
8501,0,0.0812733
8502,0,0.0028326253
8503,1,0.24928026
8504,0,0.005120235
8505,1,0.29436564
8506,1,0.6813689
8507,1,0.5795611
8508,1,0.88504744
8509,1,0.3228326
8510,0,0.08108009
8511,0,0.13565116
8512,1,0.27269697
8513,0,0.08549055
8514,1,0.19309632
8515,0,0.033200443
8516,1,0.40741003
8517,1,0.21457967
8518,0,0.01577104
8519,0,0.086179584
8520,0,0.1175946
8521,1,0.6220062
8522,0,0.022337591
8523,0,0.0006470436
8524,1,0.25443137
8525,0,0.07651274
8526,1,0.20374419
8527,1,0.21289921
8528,1,0.32735595
8529,0,0.09983051
8530,0,0.013725868
8531,0,0.027535314
8532,0,0.16626956
8533,1,0.3318541
8534,0,0.17180324
8535,1,0.32106382
8536,0,0.031253308
8537,1,0.44182277
8538,0,0.1256314
8539,0,0.011703517
8540,1,0.39410383
8541,0,0.067703016
8542,1,0.51854205
8543,0,0.025944099
8544,0,0.02850456
8545,1,0.6488863
8546,0,0.15848397
8547,0,0.17805256
8548,0,0.02494277
8549,0,0.16652107
8550,0,0.010130732
8551,1,0.4369399
8552,1,0.48719367
8553,1,0.80826896
8554,1,0.4877701
8555,0,0.06961384
8556,0,0.12545253
8557,0,0.06504728
8558,1,0.2846526
8559,0,0.1654144
8560,0,0.11832953
8561,1,0.75454634
8562,1,0.44858876
8563,1,0.58030635
8564,0,0.011052165
8565,0,0.0509687
8566,1,0.5183233
8567,1,0.52129406
8568,0,0.07576813
8569,1,0.40514997
8570,1,0.57124335
8571,1,0.24737673
8572,0,0.019968301
8573,1,0.533086
8574,0,0.049306367
8575,0,0.055112064
8576,1,0.63287616
8577,1,0.62610066
8578,1,0.2953109
8579,1,0.29999942
8580,0,0.11070857
8581,0,0.012647746
8582,0,0.16375345
8583,0,0.056518532
8584,0,0.0076987687
8585,1,0.7703936
8586,0,0.09941756
8587,0,0.108155355
8588,1,0.2941595
8589,0,0.06087326
8590,1,0.25010517
8591,0,0.14827858
8592,0,0.08689678
8593,0,0.070517175
8594,0,0.062089138
8595,1,0.2415269
8596,1,0.25446722
8597,1,0.27774122
8598,0,0.0044523473
8599,1,0.7738612
8600,0,0.016412653
8601,0,0.10059528
8602,0,0.0314153
8603,0,0.12838867
8604,1,0.36925495
8605,0,0.1303573
8606,1,0.2052218
8607,0,0.01898105
8608,0,0.010218667
8609,1,0.47301388
8610,0,0.053276535
8611,0,0.0005513345
8612,1,0.5079709
8613,0,0.17056257
8614,1,0.54902524
8615,0,0.13887987
8616,1,0.3974515
8617,1,0.8582957
8618,0,0.0860826
8619,0,0.008152916
8620,0,0.12871641
8621,0,0.013293937
8622,1,0.4443041
8623,0,0.073820285
8624,0,0.024616957
8625,0,0.10251971
8626,0,0.032812055
8627,1,0.5320144
8628,1,0.24784906
8629,1,0.68029904
8630,1,0.4853175
8631,1,0.6593077
8632,1,0.796162
8633,1,0.27150276
8634,1,0.70279855
8635,1,0.21027082
8636,1,0.28760436
8637,1,0.2520274
8638,1,0.37487376
8639,1,0.6705184
8640,1,0.5474584
8641,0,0.0698694
8642,1,0.4173256
8643,0,0.08392546
8644,1,0.27587327
8645,1,0.22510278
8646,1,0.7129622
8647,1,0.8404014
8648,1,0.4109324
8649,0,0.07006325
8650,0,0.035219595
8651,0,0.1074798
8652,1,0.39779013
8653,0,0.11862342
8654,1,0.3965582
8655,0,0.17142515
8656,0,0.076804414
8657,1,0.18089522
8658,1,0.18865018
8659,0,0.064272806
8660,0,0.14825194
8661,0,0.067079276
8662,1,0.66641253
8663,1,0.18402316
8664,0,0.054542977
8665,0,0.14517719
8666,0,0.017528016
8667,0,0.13141166
8668,1,0.45662045
8669,0,0.024195425
8670,1,0.34213665
8671,0,0.011930605
8672,0,0.162831
8673,0,0.08080449
8674,0,0.007626322
8675,1,0.25902504
8676,1,0.8673494
8677,0,0.015387744
8678,0,0.12546703
8679,0,0.04600154
8680,1,0.2977095
8681,1,0.26270685
8682,0,0.044111617
8683,0,0.123758465
8684,0,0.016498402
8685,1,0.1944486
8686,0,0.01115274
8687,0,0.13545716
8688,1,0.79236525
8689,1,0.22729021
8690,1,0.44908562
8691,1,0.6952161
8692,0,0.013104148
8693,1,0.57420546
8694,0,0.061097853
8695,1,0.40096462
8696,0,0.055155832
8697,0,0.029756261
8698,0,0.03757384
8699,0,0.028523618
8700,0,0.048041787
8701,0,0.17548274
8702,0,0.16098642
8703,1,0.84459865
8704,0,0.05534664
8705,1,0.25113237
8706,0,0.072846115
8707,1,0.6578875
8708,0,0.116254725
8709,0,0.066623345
8710,0,0.10360692
8711,0,0.07519159
8712,1,0.24999619
8713,0,0.014948356
8714,0,0.08572496
8715,0,0.010929252
8716,1,0.46064547
8717,0,0.1746418
8718,0,0.14183085
8719,0,0.10171841
8720,0,0.15319204
8721,0,0.10360136
8722,0,0.13240033
8724,1,0.52517825
8725,0,0.11952676
8726,1,0.70675546
8727,1,0.72501445
8728,0,0.08097029
8729,1,0.3060274
8730,0,0.09045436
8731,1,0.66113967
8732,0,0.08509422
8733,0,0.067697205
8734,1,0.5694923
8735,0,0.012642234
8736,1,0.535087
8737,1,0.21561481
8738,0,0.04734481
8739,1,0.19814953
8740,0,0.17832944
8741,1,0.28735045
8742,1,0.44222283
8743,1,0.18224369
8744,1,0.53396136
8745,0,0.07580864
8746,0,0.072676726
8747,0,0.13421296
8748,0,0.081770994
8749,0,0.021131879
8750,0,0.16726984
8751,0,0.15199694
8752,1,0.7402089
8753,0,0.10778374
8754,1,0.20064606
8755,0,0.14047289
8756,1,0.33755904
8757,0,0.15648094
8758,0,0.05155138
8759,1,0.1949675
8760,0,0.13480996
8761,0,0.14813589
8762,1,0.39216638
8763,0,0.17049667
8764,0,0.0073902393
8765,0,0.028142728
8766,1,0.18319677
8767,0,0.047930796
8768,0,0.051142853
8769,1,0.25891498
8770,1,0.42716187
8771,0,0.017074166
8772,0,0.029956698
8773,0,0.053781066
8774,0,0.04978355
8775,1,0.35201046
8776,1,0.18437679
8777,0,0.0864539
8778,1,0.78010356
8779,0,0.02190569
8780,1,0.26380274
8781,1,0.37582037
8782,1,0.18668637
8783,1,0.523524
8784,0,0.1714498
8785,1,0.48606786
8786,1,0.7000807
8787,0,0.09489598
8788,0,0.02826743
8789,1,0.7667701
8790,1,0.7304798
8791,0,0.016349198
8792,0,0.08906613
8793,1,0.206312
8794,0,0.04776809
8795,0,0.04359881
8796,1,0.35419887
8797,0,0.1262548
8798,0,0.000827911
8799,1,0.19987091
8800,0,0.03949899
8811,1,0.24079458
8812,1,0.42965156
8817,0,0.069890015
8818,1,0.5357332
8821,1,0.19341873
8828,0,0.12753174
8829,1,0.8940211
8830,1,0.6579577
8839,1,0.69729024
8841,1,0.76514184
8846,1,0.64634293
8850,1,0.28758153
8851,1,0.28776795
8853,1,0.30953577
8875,1,0.39835426
8876,1,0.22420838
8877,1,0.43310624
8878,0,0.13756154
8879,1,0.58653134
8880,0,0.02712409
8881,1,0.28539082
8882,0,0.089406885
8883,1,0.27229065
8884,1,0.47397175
8885,0,0.15989459
8887,1,0.6701623
8888,1,0.18728451
8889,1,0.26314056
8890,1,0.54729104
8891,1,0.33784783
8892,1,0.5942173
8893,0,0.022135712
8894,1,0.27863812
8895,0,0.042693365
8896,1,0.6146241
8897,0,0.11339971
8898,1,0.3095957
8899,0,0.036810603
8900,1,0.322331
8901,0,0.03048505
8902,0,0.0119340625
8903,0,0.13959104
8904,0,0.0114300195
8905,0,0.096129954
8906,0,0.07381018
8907,0,0.1269853
8908,0,0.015324
8909,0,0.07061816
8910,1,0.40396672
8911,1,0.29646316
8912,0,0.056667726
8913,0,0.016279103
8914,1,0.39085233
8915,0,0.16369957
8916,1,0.3174506
8917,0,0.030307304
8918,1,0.2960856
8919,0,0.012526965
8920,0,0.11568977
8921,0,0.11025334
8922,1,0.32442743
8923,1,0.34150508
8924,1,0.685124
8925,1,0.3498664
8926,0,0.09484842
8927,1,0.1810742
8928,1,0.65003765
8929,1,0.3891048
8930,1,0.3427622
8931,1,0.37330365
8932,0,0.15963455
8933,0,0.14675353
8934,1,0.49577147
8935,1,0.78168607
8936,0,0.024750182
8937,0,0.1792502
8938,1,0.4844192
8939,1,0.29143006
8940,1,0.46382627
8941,0,0.023120394
8942,0,0.07360246
8943,0,0.09734872
8944,0,0.13016225
8945,1,0.22248405
8946,0,0.10473623
8947,1,0.9028684
8948,0,0.06040156
8949,1,0.6319607
8950,0,0.01644324
8951,1,0.1976585
8952,0,0.08202403
8953,1,0.7966394
8954,0,0.0033385835
8955,0,0.017808074
8956,0,0.045671828
8957,0,0.05877607
8958,1,0.88530815
8959,1,0.22730179
8960,0,0.1722505
8961,0,0.0061622513
8962,1,0.4637988
8963,0,0.07679394
8964,0,0.10358332
8965,1,0.9562284
8966,1,0.20172143
8967,1,0.21212687
8968,1,0.3812133
8969,0,0.040859915
8970,0,0.04554112
8971,0,0.04149447
8972,0,0.07000024
8973,0,0.02170133
8974,0,0.011887579
8975,0,0.079567805
8976,1,0.28150624
8977,0,0.09952392
8978,0,0.06438454
8979,0,0.105344765
8980,0,0.0025170555
8981,0,0.15303294
8982,1,0.44489315
8983,1,0.26604134
8984,1,0.46616358
8985,0,0.04385948
8986,0,0.00072718953
8987,0,0.17141694
8988,1,0.31741098
8989,0,0.16860588
8990,0,0.0565576
8991,1,0.8404138
8992,1,0.90124553
8993,0,0.07752535
8994,1,0.32712522
8995,0,0.17651202
8996,0,0.13054945
8997,0,0.04652914
8998,0,0.060378373
8999,1,0.4439417
9000,1,0.22217108
9001,0,0.016193815
9002,0,0.12582782
9004,0,0.06677669
9005,0,0.02613077
9006,1,0.6196202
9007,1,0.18421122
9008,1,0.56471115
9009,0,0.041951053
9010,0,0.15583992
9011,1,0.23492709
9012,0,0.11776637
9013,0,0.07110629
9014,0,0.06283328
9015,0,0.022334082
9016,1,0.61452836
9017,1,0.18028681
9018,0,0.13621566
9019,1,0.7957065
9020,1,0.3928895
9021,1,0.96734136
9023,1,0.25145096
9024,1,0.5374197
9025,1,0.3659141
9026,0,0.15730518
9027,0,0.16994359
9028,0,0.17692485
9029,0,0.15483466
9030,1,0.33036262
9031,0,0.036126524
9032,0,0.106894225
9033,1,0.41279694
9034,0,0.025048258
9035,1,0.81533986
9036,0,0.09212429
9037,1,0.5133585
9038,0,0.09019932
9039,1,0.47930187
9040,1,0.86579293
9041,0,0.11830189
9042,0,0.13661948
9043,1,0.46970657
9044,1,0.44181374
9045,0,0.12749884
9046,0,0.059740447
9047,0,0.0931547
9048,0,0.048835743
9049,1,0.2298809
9050,1,0.48161167
9051,1,0.59792656
9053,1,0.5692755
9054,1,0.32218024
9055,0,0.06365665
9056,1,0.32321802
9057,1,0.1880427
9058,1,0.39250576
9059,0,0.024943229
9060,1,0.5338517
9061,1,0.3241577
9062,1,0.19190943
9063,0,0.04167036
9064,1,0.18084246
9065,0,0.16053402
9066,1,0.5569333
9067,0,0.084513985
9068,1,0.42453828
9069,1,0.19379
9070,1,0.50909406
9071,1,0.51409215
9072,0,0.07415514
9073,1,0.22317897
9074,0,0.053125676
9075,1,0.9320198
9076,1,0.26091552
9077,1,0.42350966
9078,1,0.40636727
9079,1,0.31080633
9080,0,0.09129691
9081,0,0.049878772
9082,0,0.054802105
9083,0,0.15475978
9086,0,0.11858162
9087,1,0.20962833
9088,0,0.14460042
9089,0,0.15124686
9090,0,0.027667254
9091,1,0.35556257
9092,0,0.060982116
9093,0,0.107850075
9094,0,0.16047165
9095,0,0.09989914
9096,1,0.6231646
9097,1,0.27367392
9098,0,0.057342708
9099,0,0.0033736
9100,0,0.05693547
9101,1,0.82289433
9102,0,0.06719827
9103,0,0.06024813
9104,0,0.0938934
9105,0,0.03686443
9106,0,0.07428823
9107,0,0.050887547
9108,1,0.41602853
9109,0,0.09938259
9110,0,0.033115465
9111,1,0.44975254
9112,0,0.012835429
9113,1,0.35034853
9114,1,0.35440698
9115,0,0.03451879
9116,1,0.9182854
9117,1,0.19076447
9118,1,0.29228374
9119,1,0.6334482
9120,1,0.22334163
9121,0,0.023469787
9122,0,0.0685036
9123,1,0.46474066
9124,1,0.25103158
9125,0,0.013078137
9126,0,0.113224626
9127,0,0.032096498
9128,1,0.38671
9129,1,0.211056
9130,0,0.07991539
9131,0,0.077253066
9132,1,0.3061686
9133,0,0.035379212
9134,0,0.1421529
9135,0,0.03741368
9136,1,0.37227136
9137,1,0.1937892
9138,1,0.30194068
9139,1,0.7087931
9140,1,0.27701944
9141,1,0.26013213
9142,0,0.17911136
9143,1,0.23535438
9144,1,0.39967364
9145,1,0.8042771
9146,0,0.095695935
9147,1,0.19607994
9149,1,0.43218112
9150,1,0.82111156
9151,0,0.05900661
9152,0,0.11813482
9153,0,0.078442976
9154,0,0.028104588
9155,0,0.009114249
9156,1,0.28650227
9157,0,0.05043809
9158,1,0.4698278
9159,1,0.6065698
9160,0,0.025141295
9161,1,0.91396624
9162,0,0.11098125
9163,0,0.010484915
9164,0,0.10818201
9165,1,0.46120667
9167,1,0.25651288
9168,0,0.09026807
9169,1,0.18527804
9170,0,0.0806804
9171,0,0.15526198
9172,0,0.08190385
9173,1,0.41066736
9174,1,0.27197942
9175,1,0.7205356
9176,1,0.40811738
9177,1,0.27060574
9178,1,0.49710917
9179,0,0.006817307
9180,0,0.11336714
9181,0,0.049513083
9182,0,0.11434055
9183,1,0.4445758
9184,1,0.20087054
9185,1,0.43042988
9186,1,0.76896554
9188,0,0.11749305
9189,0,0.10373264
9190,0,0.0660945
9191,1,0.37536666
9192,0,0.058744602
9193,1,0.27108434
9194,0,0.17462592
9195,0,0.07175483
9196,0,0.011737015
9197,1,0.6203987
9198,0,0.11169068
9199,0,0.01657233
9200,1,0.37114602
9201,1,0.82472485
9202,1,0.7241198
9203,1,0.27165958
9204,0,0.07708146
9205,1,0.64574844
9206,0,0.09280341
9207,0,0.0063772197
9208,0,0.14952019
9209,0,0.03800836
9210,1,0.39401186
9211,1,0.24953583
9212,1,0.24978828
9213,0,0.024767695
9214,0,0.1620062
9215,1,0.62896687
9216,0,0.060200773
9217,0,0.09706156
9218,1,0.4982342
9219,0,0.042301297
9220,1,0.34549707
9221,1,0.30397975
9222,0,0.018245896
9223,1,0.6287817
9224,1,0.1812464
9225,1,0.51633
9226,0,0.015009735
9227,0,0.12591015
9228,0,0.021192743
9229,0,0.015084504
9230,0,0.033942964
9231,0,0.109168135
9232,1,0.1827593
9233,0,0.13008867
9234,0,0.14343305
9235,1,0.47649172
9236,0,0.105980925
9237,1,0.25373706
9238,0,0.16315493
9239,1,0.4472309
9240,0,0.13333501
9241,0,0.0803766
9242,1,0.8333463
9243,1,0.25877678
9244,1,0.25256607
9245,0,0.005340307
9246,1,0.21627082
9247,0,0.0027043393
9248,0,0.009467527
9249,0,0.06197651
9250,0,0.017205253
9251,1,0.7319539
9252,1,0.2883808
9253,1,0.75278264
9254,1,0.8787381
9255,1,0.28822497
9256,1,0.93014497
9257,0,0.1683971
9258,1,0.6302516
9259,1,0.4204242
9260,0,0.15065135
9261,0,0.07245188
9262,0,0.1727262
9263,1,0.1852211
9267,0,0.024211226
9268,0,0.06599579
9269,1,0.20514157
9270,1,0.33786744
9271,1,0.43701893
9272,1,0.43452537
9273,0,0.014103439
9274,0,0.13431683
9275,1,0.27850008
9276,0,0.12506011
9277,0,0.100974835
9278,1,0.22630137
9279,1,0.3808368
9280,1,0.25825214
9281,0,0.13348542
9282,1,0.2317303
9283,0,0.048516765
9284,0,0.011751116
9328,1,0.21459886
9329,1,0.20102781
9330,0,0.010662798
9331,0,0.042101093
9332,1,0.4788168
9333,0,0.055581905
9334,0,0.05596948
9335,1,0.5101586
9337,0,0.12502733
9338,1,0.29343194
9339,0,0.027678609
9340,0,0.060163096
9341,1,0.4043397
9342,1,0.26592636
9343,1,0.23091716
9344,1,0.25677055
9345,1,0.3700812
9346,1,0.54639506
9347,0,0.11902349
9348,0,0.10855946
9349,0,0.10034884
9350,1,0.5116631
9351,0,0.019164039
9352,0,0.07773999
9353,1,0.8917983
9354,0,0.04204343
9355,1,0.23213026
9356,0,0.031663246
9357,0,0.15709977
9358,0,0.09107736
9359,0,0.11741911
9360,1,0.28339815
9361,0,0.05558819
9362,0,0.14662856
9363,0,0.020790273
9364,1,0.33971414
9365,0,0.00894833
9366,1,0.7911291
9367,0,0.10664202
9368,0,0.04596049
9369,0,0.047236394
9370,1,0.28646794
9371,0,0.11132902
9372,1,0.6151762
9373,0,0.011426071
9374,1,0.38332984
9375,1,0.47317
9376,0,0.01862544
9377,0,0.043421824
9378,0,0.04801399
9379,0,0.13346748
9380,0,0.04977534
9381,1,0.2294093
9382,0,0.01903251
9383,1,0.28983223
9384,0,0.08506107
9385,1,0.18061328
9386,1,0.35810658
9387,0,0.14335753
9388,1,0.21773212
9389,0,0.063579015
9390,0,0.02479383
9391,1,0.2865579
9392,1,0.2922796
9393,1,0.19615157
9394,1,0.25013217
9395,1,0.41535535
9396,0,0.06421364
9397,0,0.023285199
9398,1,0.7516991
9399,1,0.30975848
9400,0,0.0067729997
9401,1,0.545557
9402,0,0.04995212
9403,1,0.35735345
9404,0,0.013077417
9405,1,0.6750104
9406,1,0.3456811
9407,1,0.75749475
9408,0,0.086112335
9409,0,0.14845434
9410,1,0.32418883
9411,1,0.28804672
9412,0,0.0390295
9413,0,0.088599876
9414,1,0.32471877
9415,1,0.4108305
9416,1,0.31098872
9417,0,0.025155
9418,1,0.5436418
9419,0,0.13640143
9420,1,0.49837747
9421,0,0.16762948
9422,1,0.20323572
9423,1,0.33733878
9424,1,0.20005323
9425,0,0.0694899
9426,0,0.024113422
9427,1,0.75819504
9428,0,0.01300253
9429,1,0.50623375
9430,0,0.13128561
9431,0,0.13144326
9432,1,0.6187062
9433,0,0.084866114
9434,1,0.22786434
9435,1,0.19039442
9436,0,0.053149175
9437,0,0.047360018
9438,0,0.020342024
9439,1,0.7376163
9440,0,0.16362956
9441,0,0.04043697
9442,1,0.3888293
9443,0,0.13731177
9444,1,0.52368903
9445,0,0.069908544
9446,1,0.20459393
9447,0,0.10937086
9448,1,0.23486528
9449,1,0.31715727
9450,1,0.19853985
9451,0,0.042659972
9452,1,0.21752234
9453,0,0.03286687
9454,1,0.3298576
9455,1,0.6918427
9456,1,0.4046354
9457,0,0.08243194
9458,0,0.11964227
9459,0,0.03636429
9460,1,0.5591778
9461,1,0.3127723
9462,1,0.28739735
9463,0,0.15536943
9464,0,0.15465298
9465,1,0.25348437
9466,1,0.3119935
9467,1,0.77864754
9468,1,0.52370167
9469,0,0.07782221
9470,0,0.11109703
9471,1,0.7996045
9472,1,0.53923345
9473,1,0.257363
9474,0,0.028817838
9475,1,0.7369351
9476,0,0.056159295
9477,1,0.201244
9478,1,0.30942816
9479,0,0.12108254
9480,0,0.041100714
9481,0,0.015426507
9482,0,0.1742689
9483,0,0.034315754
9484,1,0.63567096
9485,1,0.19130847
9486,1,0.5648357
9487,0,0.04250753
9488,0,0.12936987
9489,1,0.5058107
9490,1,0.216718
9491,0,0.052790914
9492,0,0.092948906
9493,0,0.03746535
9494,1,0.43131676
9495,0,0.023163637
9496,1,0.62376666
9497,1,0.35363784
9498,1,0.480409
9499,1,0.263847
9500,0,0.06494555
9501,1,0.38503495
9502,0,0.113103405
9503,0,0.17350219
9504,0,0.030294534
9505,1,0.8691961
9506,1,0.42629343
9507,0,0.07236154
9508,0,0.1376114
9509,1,0.34337008
9510,0,0.019435907
9511,0,0.110876694
9512,1,0.5971218
9513,1,0.26285088
9514,1,0.21499062
9515,1,0.34575585
9516,1,0.51054245
9517,0,0.16858107
9518,0,0.0983716
9519,0,0.1790906
9520,0,0.124518126
9521,1,0.22809789
9522,1,0.31781328
9523,1,0.24586463
9524,0,0.03800827
9525,0,0.016516391
9526,1,0.36494517
9527,1,0.28747055
9528,1,0.46140105
9529,0,0.046385758
9530,1,0.55319244
9531,1,0.5582745
9532,1,0.27974257
9533,1,0.3019671
9534,0,0.0039833803
9535,0,0.011627189
9536,0,0.05725672
9537,0,0.004260142
9538,1,0.24109425
9539,1,0.55259734
9540,0,0.049833123
9541,1,0.6008611
9542,0,0.17794731
9543,0,0.10383856
9544,1,0.43696874
9545,1,0.97273684
9546,1,0.28574648
9547,0,0.09237229
9548,1,0.40646034
9549,0,0.01035343
9550,1,0.49434108
9551,1,0.64439905
9552,0,0.160368
9553,1,0.31145084
9554,0,0.16388254
9555,1,0.32906705
9556,1,0.33296746
9557,0,0.036928054
9558,1,0.30778378
9559,1,0.32182607
9560,0,0.06537568
9561,1,0.18749015
9562,0,0.019714128
9563,1,0.2693148
9564,0,0.14970371
9565,0,0.1260502
9566,0,0.16732995
9567,1,0.33017668
9568,0,0.045879498
9569,0,0.15737288
9570,1,0.22137423
9571,0,0.13314293
9572,0,0.10141843
9573,1,0.18741344
9574,0,0.17408694
9575,1,0.5169805
9576,0,0.058646116
9577,1,0.5110866
9578,1,0.50713867
9579,0,0.012596811
9580,0,0.0069842995
9581,1,0.7813617
9582,0,0.07397895
9583,0,0.060645115
9584,0,0.038069338
9585,1,0.2999516
9586,1,0.29521763
9587,1,0.2455396
9588,1,0.32829165
9589,0,0.08873358
9590,1,0.37212303
9591,0,0.09845294
9592,0,0.15273683
9593,0,0.011935676
9594,0,0.08368485
9595,1,0.6492932
9596,1,0.6290251
9597,0,0.09870792
9598,1,0.59104437
9599,0,0.08953849
9600,1,0.26833066
9601,0,0.014213357
9602,1,0.49375826
9603,0,0.03027696
9604,1,0.34996507
9605,1,0.8151517
9606,0,0.13353118
9607,0,0.03452401
9608,1,0.28963593
9609,1,0.41728672
9610,1,0.2538677
9611,1,0.23966143
9612,0,0.022956531
9613,1,0.31912524
9614,1,0.22813575
9615,0,0.012227947
9616,0,0.0076830364
9617,1,0.4709142
9618,0,0.020770218
9619,0,0.08334056
9620,0,0.12873584
9621,0,0.14427377
9622,0,0.047580115
9623,0,0.17110232
9624,0,0.023553284
9625,1,0.3009888
9626,0,0.008754355
9627,0,0.14724019
9628,1,0.75914717
9629,0,0.0059336335
9630,1,0.23310158
9631,1,0.3834976
9632,0,0.12740201
9633,0,0.067645974
9634,0,0.12031958
9635,0,0.02814966
9636,1,0.8337399
9637,1,0.66564494
9638,0,0.035743427
9639,1,0.20833375
9640,1,0.49956754
9641,1,0.51010877
9642,0,0.01211101
9643,1,0.45504743
9644,1,0.38690847
9645,0,0.124529146
9646,0,0.13508433
9647,1,0.28716433
9648,0,0.038539123
9649,0,0.111530125
9650,0,0.14558022
9651,0,0.064828984
9652,0,0.04954111
9653,1,0.52153116
9654,0,0.10519695
9655,0,0.038227998
9656,1,0.6575038
9657,1,0.27957535
9658,0,0.14905608
9659,1,0.6734832
9660,0,0.17753604
9661,0,0.11998398
9662,1,0.30325153
9663,0,0.05087981
9664,1,0.20405635
9665,1,0.62461275
9666,0,0.12920304
9667,1,0.25394768
9668,0,0.060209595
9669,0,0.031859025
9670,0,0.13000797
9671,0,0.032343473
9672,0,0.02735992
9673,1,0.24561647
9674,1,0.20242564
9675,1,0.38828978
9676,1,0.23108847
9677,0,0.17720085
9678,1,0.383919
9679,1,0.4340367
9680,0,0.16978407
9681,1,0.19830662
9682,0,0.012712416
9683,0,0.12804203
9685,1,0.33377618
9686,0,0.1363245
9687,1,0.6082676
9688,0,0.044824276
9693,0,0.025805157
9694,0,0.12021202
9695,1,0.656728
9696,0,0.13626221
9697,1,0.23047511
9704,1,0.88220227
9705,1,0.5949196
9707,1,0.77690846
9708,1,0.7728769
9710,0,0.014229963
9711,1,0.5204766
9713,0,0.17718153
9714,0,0.16823469
9715,1,0.68916327
9717,1,0.23363619
9718,1,0.92515624
9719,0,0.021284202
9720,0,0.026669918
9721,1,0.3211515
9722,1,0.39446798
9724,1,0.28506842
9725,0,0.087650135
9726,0,0.009541015
9727,1,0.48951757
9728,1,0.4339623
9731,0,0.050260425
9732,0,0.053055823
9733,1,0.21635117
9735,1,0.6442043
9740,1,0.9355166
9741,1,0.18950884
9744,1,0.23715654
9745,1,0.2891585
9749,0,0.024670918
9754,1,0.58042455
9757,1,0.3804804
9758,1,0.8951732
9762,0,0.17539679
9763,1,0.84898245
9764,1,0.30462933
9765,0,0.09866716
9766,1,0.38209832
9768,1,0.2639948
9783,1,0.26511973
9784,1,0.29441035
9785,0,0.0196132
9786,1,0.47401005
9787,0,0.09346083
9788,0,0.13975044
9789,1,0.20612396
9790,0,0.023385866
9791,0,0.058809582
9792,0,0.15631688
9793,0,0.0546937
9794,0,0.053828504
9795,1,0.187914
9796,0,0.057904024
9797,1,0.2834406
9798,0,0.14073832
9799,1,0.7276807
9800,0,0.13863787
9801,0,0.07757653
9802,0,0.107224256
9803,0,0.114683576
9804,1,0.45776635
9805,0,0.08153407
9806,1,0.74754995
9807,0,0.07306111
9808,0,0.029610569
9809,1,0.29132053
9810,0,0.033319563
9811,1,0.6116953
